,Unnamed: 0,Unnamed: 0.1,user_ids,company_name,all_text,assist,balance_sc,benefit_sc,ca,contract,culture_sc,data,engineer,former_current,front,lead,management_sc,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,ny,other_states,overall_sc,research,security_sc,speacialist,support,test,wa,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,permanent,text_neg_score,text_neu_score,text_pos_score,num_neg_score,num_neu_score,num_pos_score,final_pbt_sc
4308,4948,401,cmp-review-7b409aa6afa4adc0,Kaiser Permanente,Members are friendly. Staff is curious and helpful. One hour lunch break and two 15 minute lunch break if its not understaffed. Benefits is good for full time/part time employees. Offers to be part of the union.Productive and growing company,0,5,5,0.0,0,5,0,0,0.0,1,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.044,0.693,0.263,0.0,0.0,1.0,0.6094999999999999
4309,4949,404,cmp-review-c4e9e5daa85a1d66,Kaiser Permanente,Great place to work at. Wonderful benefits. I have been employee for Kaiser for the past 10 years and would recommend it to anybody. I love the flexibility of being able to transfer to different campus or department to expand my knowledge or to relocate depending on living situation.Great place to work at,0,5,5,1.0,0,4,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.669,0.331,0.0,0.0,1.0,0.6655
4310,4950,405,cmp-review-1fd87345369610c1,Kaiser Permanente,"I love being in the customer service line of work. I enjoy meeting new people, giving support and being helpful. I consider myself to be a people person with a good sense of humor.Productive and great place to work.",0,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.548,0.452,0.0,0.0,1.0,0.726
4311,4951,406,cmp-review-6a8d171890a41878,Kaiser Permanente,"Being in the organization, Healthcare is essential to everyone. The staff, management, and executives understand the need for affordable healthcare in the communities we serve.Great Healthcare Organization",1,5,5,0.0,0,4,0,1,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.5
4312,4952,407,cmp-review-37209b7507fbda8d,Kaiser Permanente,"I love the people I work with! I have worked at Kaiser for 17 years. I've worked in many different departments and only a couple have been not very good. Its really like any other place, some are good and some are bad. The great thing about Kaiser is that there are so many different departments and locations that you can move to. Its not really easy to move around though.

They have great benefits!Can move around to other areas for advancement",0,4,5,1.0,0,3,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.117,0.721,0.162,0.0,0.0,1.0,0.5225
4313,4953,408,cmp-review-ceeed9c3a3d7303e,Kaiser Permanente,Committed to providing high quality health care to members. Very good benefits. Committed to customer service. Union/Labor environment. Hard but rewarding work.Company with a great mission,0,3,5,0.0,0,3,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.032,0.451,0.517,0.0,0.0,1.0,0.7424999999999999
4314,4954,409,cmp-review-bfc3086bca0abd40,Kaiser Permanente,"It's a good place to work however Management that advantage of a good worker to point of burning them out.
The work is easy if you are a people person.it a good place to work...",0,3,5,0.0,0,2,0,0,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.657,0.343,0.0,0.0,1.0,0.6715
4315,4955,410,cmp-review-3f9cab1976cdb76b,Kaiser Permanente,"Benefits only for part time and full time so they keep their rph as per diem for years not to provide any benefits.

The hardest part in the job is the instability as they do not hire all their interns, and you do not have any say in anything as you are temporaryBenefits only for part time and full time",0,3,3,1.0,1,3,0,0,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.918,0.082,0.0,1.0,0.0,0.041
4316,4956,411,cmp-review-f06ad408c4acacc3,Kaiser Permanente,"I maintained 98-100% of the systems I monitored, for online users. Reducing down time and outages. Twice I was denied a salary increase.

I am a very hard worker.Kaiser Permanent is a good company to work for",0,5,5,1.0,0,5,1,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.128,0.726,0.145,0.0,0.0,1.0,0.5085
4317,4957,412,cmp-review-3a3d0037eaefff25,Kaiser Permanente,Just like any other Call Center job as far as workload and micro managed breaks are too shortchanged for the amount of workload on the phones especially during certain seasons other than that great place to workfun fast paced work environment,0,5,5,1.0,0,5,0,0,1.0,1,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.809,0.191,0.0,0.0,1.0,0.5955
4318,4958,413,cmp-review-a06d0aeb854e1b1c,Kaiser Permanente,"Researched and Follow -ups on all HB Credit remediation balance accts. for all lines of business, Identified and reconciles accts. to be escheated to the local, state and/or federal authority(s) to comply with regulatory requirements; Review KP HealthConnect work queues to determined proper course of action for credit balance resolution by preparing or reverse adjustments, initiate refund requests, reversed charges and requested transfers (if applicable); Analyzed explanation of benefits, attorney, insurance & other confidential documentation, including patient statements; Facilitate account resolution by corresponding with appropriate parties for resolution of credit accountsBusiness Planning and Consolidation",0,4,1,1.0,0,4,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.02,0.83,0.15,1.0,0.0,0.0,-0.435
4319,4959,414,cmp-review-5a740c90b5907fef,Kaiser Permanente,Made life long friends. Great management. Amazing staff. It was a very enjoyable place to work but can be stressful at times. Great benefits. Many opportunities to grow within the company.Productive and fun place to work,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.079,0.461,0.461,0.0,0.0,0.0,0.191
4320,4960,415,cmp-review-4be9e6892af956fc,Kaiser Permanente,"I learned a lot from starting in Pharmacy about resolving insurance issues and working with vendors doing inventory. As a Courier, I learned how the different departments interact with each other. In administration I used my skills to implement programs for cost savings and efficiency. The workplace culture is very nice. My co-workers and management would go out to lunch on Fridays for the end of the work week. We also had team bulking experiences at various locations such as golf, bowling, etc. Christmas was with our immediate department and corporate office.A good place to work with advancement opportunities.",0,4,5,1.0,0,4,0,0,1.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.867,0.133,0.0,0.0,1.0,0.5665
4321,4961,416,cmp-review-78cf18b5bbaa8a64,Kaiser Permanente,"Best place to work!! I enjoy the people I work with wonderful management, tuition reimbursement , Kaiser really know how to treat their employees. I love it hereBest Place to work",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.542,0.458,0.0,0.0,1.0,0.729
4322,4962,417,cmp-review-a7ae14df5b520ab0,Kaiser Permanente,"So Kaiser can be a great place to work, but you have to understand it will take years and years to get off of night shift, and if you have experience when you are hired in NEGOTIATE YOUR PAY BEFORE YOU SIGN ANYTHING! They have a pay scale based on experience but they will short you if you don't speak up- I was shorted about 6 years of experience and didn't realize it until I saw my union contract. This is something you won't find out until you have already signed away your ability to negotiate, so be aware of their pay scale and don't sign until they match your pay with your experience. I was shorted approximately $10/hour due to this, and was one of the reasons I quit the job. Also make sure they have you on the right pay scale for the department you work in- level 2 would be inpatient, level 3 and 4 for critical care and ER- and these pay differentials add up to a lot of money. I personally believe that Kaiser has gotten so big that it isn't able to adapt at a reasonable pace to changes in patient load and staffing, which is why you can expect a phone call almost every day to come in for short-staffing. There are also way too many mid-level managers whose main job is to do chart audits and get people written up. I never had this problem, but I saw a lot of people who were called into the office frequently over charting semantics. You are lucky to get your breaks. They also were not the most accommodating to me as a breastfeeding mother- I received a lot of negative comments when I would have to take a few extra minutes on my break to walk across the hospital to the pumpingKaiser can be good and bad",0,2,4,1.0,1,3,0,0,1.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.086,0.851,0.063,0.0,0.5,0.5,0.2385
4323,4963,418,cmp-review-30db62e3f540b62c,Kaiser Permanente,I have been with Kaiser for 17 years and I find that it is a beneficial place to work it is a starter place for young adults. Just starting off I would recommend Kaiser to any and everyone.I really like the diversity with this company,1,3,5,1.0,0,5,0,0,0.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.819,0.181,0.0,0.0,1.0,0.5905
4324,4964,419,cmp-review-af8ccca9b86054d2,Kaiser Permanente,"A lot of red tape to get anything accomplished. Most days are filled with pointless meetings. Most people want to get ahead and end up wasting more time by interrupting and talking over each other. Overall there is a good work/life balance with great benefits and decent pay, but definitely a headache at work.Frustrating",0,4,3,1.0,1,2,0,0,1.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.08,0.702,0.219,0.0,1.0,0.0,0.0695
4325,4965,420,cmp-review-fc4071119069637f,Kaiser Permanente,Large organization. Leader in health insurance and health care. Breadth of career opportunities is very large. Mature organization where many people spend their careers.Strong Corporate Employer,1,4,4,0.0,0,4,0,1,1.0,0,1,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.721,0.279,0.0,0.5,0.5,0.3895
4326,4966,421,cmp-review-9f6a297608435d00,Kaiser Permanente,"Healthcare benefits make it worth working at Kaiser. There are staffing shortages and an overuse of agency staff. Management are not often present during regular staff working hours, and are absent at the weekends often leaving problems to be worked out by day shift staff.Great place to work with great healthcare benefits.",0,3,5,1.0,0,3,0,0,0.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.07,0.748,0.182,0.0,0.0,1.0,0.5559999999999999
4327,4967,423,cmp-review-23a9082eac4bdcd4,Kaiser Permanente,"Kaiser is a great company to work for. Once you're in, you're IN! There's so much room for advancement plus they offer tuition reimbursement. Working 20+ hours will get you benefits. The pay is great and so many shifts to choose from for various departments.Kaiser permanente is great",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.024,0.717,0.259,0.0,0.0,1.0,0.6174999999999999
4328,4968,424,cmp-review-5c6875ad68c0efb6,Kaiser Permanente,Responds to requests in a timely fashion. Understands dynamics of the culture of safety within the work place. Provide exceptional compensation benefits.Great company to work for.,1,5,4,1.0,0,5,0,0,0.0,0,1,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.824,0.176,0.0,0.5,0.5,0.33799999999999997
4329,4969,425,cmp-review-6215ecd474fdbaeb,Kaiser Permanente,"It's a solid stable job, but very high in volume. Also not crazy about being in a union. Especially since the union dues are 2.5% of your pay every paycheck.Great paying job, very high in volume",1,3,5,0.0,0,3,0,1,1.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,3,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.043,0.81,0.147,0.0,0.0,1.0,0.552
4330,4970,427,cmp-review-47c3804873e2f18d,Kaiser Permanente,"Like the title says, its a great place to start off with. They have amazing benefits, PTO, training, and excellent pay. Weekends are an extra $1.50 an hour and Government holiday pay is DOUBLE.
Very strict environment with strict supervisors but they work one on one with you to help achieve goals. Everything you do is completely looked over or supervised, mistakes happen but they expect perfection. The decisions you make are based on intuition, questions and concerns are not black & white; there are a lot of grey areas.
Many associates stay for years and complain about the job, other employees are short lived and advance to a different company.Great place to get your foot in the door",0,4,5,0.0,0,1,0,0,1.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.067,0.764,0.169,0.0,0.0,1.0,0.551
4331,4971,428,cmp-review-b78935d39a8c31ac,Kaiser Permanente,"Kaiser is very supportive of advancing your practice and has educational benefits and programs. Work - life balance is talked about a lot but doesn't seem to be supported in reality.good money, support for education",0,3,5,1.0,0,3,0,0,0.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.743,0.257,0.0,0.0,1.0,0.6285000000000001
4332,4972,429,cmp-review-185a01c743d7d54f,Kaiser Permanente,"Kaiser is a challenging environment if you are in IT. Many vendors and the environment is very bureaucratic and political. Coworkers are great but management is often weak and obstructionist. Additionally, they will work you all hours of the day and night. The prevalence of Big Four partners vying for business makes the environment complex to work in.

Change management process is overly cumbersome compared to many shops I have worked in - many where it has been very thorough. (In fact, the process did not work well due to the intensity of the process).Great co-workers, lousy management",0,2,4,0.0,0,2,0,0,1.0,0,1,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,2,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.103,0.86,0.037,0.0,0.5,0.5,0.21700000000000003
4333,4973,430,cmp-review-54b122cfd6816238,Kaiser Permanente,"Many opportunities to grow within the company, great benefits , excellent training, always up to date on compliance. Work hours are accommodated if neededFast paced and enjoyable",0,5,5,1.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.569,0.431,0.0,0.0,1.0,0.7155
4334,4974,431,cmp-review-89a307c9ff0b69c5,Kaiser Permanente,"Good benefits and PTO
people are friendly
heavily union environment
some good managers, some bad managers
good starting point in a career, not a lot of room for growthGood benefits",0,3,4,0.0,0,2,0,0,1.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,3,0,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.084,0.505,0.411,0.0,0.5,0.5,0.41350000000000003
4335,4975,432,cmp-review-c5fdc80989c47267,Kaiser Permanente,"Although Kaiser does compensate well for benefits and pay, they are not at all what they preach. I found the environment to be very ' deliberate, back stabbing, and cruel' Very difficult place to work. In all fairness..Perhaps the experience varies depending on the place you are. Love the patients though.Not what they preach",0,2,3,0.0,0,1,0,0,1.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.127,0.731,0.142,0.0,1.0,0.0,0.007499999999999993
4336,4976,433,cmp-review-7ade6cbf821e1422,Kaiser Permanente,"I love working with Kaiser because it is very well know hospital and very much to work with managers, employee, and over all the benefits are well implemented.Productivity, very at ease to work.",1,4,4,1.0,0,4,0,0,1.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.653,0.347,0.0,0.5,0.5,0.4235
4337,4977,434,cmp-review-4e48312b79c28342,Kaiser Permanente,"I worked here for a little over 3 years and the experience was amazing. The benefits are outstanding with free healthcare for the employee, spouse and children. The work ethic in this company is great, team work dynamic is great and teamwork is effortless. The best place I ever had the chance to work in.amazing company with amazing benefits and great work support",1,1,1,1.0,1,1,0,0,1.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.512,0.488,1.0,0.0,0.0,-0.256
4338,4978,435,cmp-review-4e4cd18a36512954,Kaiser Permanente,Amazing job that paid better than a living wage and gave great benefits. I moved out of the area and have no been able to find a company that even comes close to comparing.Best Job I Ever Had,0,3,5,0.0,0,3,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.049,0.65,0.3,0.0,0.0,1.0,0.6255000000000001
4339,4979,436,cmp-review-a3e1769330b7bd10,Kaiser Permanente,"I have learned to be a good leader while working in Kaiser Permanente. They offered series of leadership to better yourself as a manager. The company offers excellent health benefits, and salary compensation.Kaiser Excellent Leadship Training",1,5,5,1.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.639,0.361,0.0,0.0,1.0,0.6805
4340,4980,437,cmp-review-75d8f044410d7106,Kaiser Permanente,"Kaiser is ver nice to work
, good benefits and good environment to work,Kaiser is cultured centered to work, a lot of nice people, if I have a chance to go back with Kaiser organization, I williGood",1,5,5,0.0,0,5,0,1,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.619,0.381,0.0,0.0,1.0,0.6905
4341,4981,438,cmp-review-2caeee8076bc1fa8,Kaiser Permanente,"KP gave me a secured job savings and great health care benefits as a retiree, As a worker; i was given a fair and balanced consideration in a multicultural work setting with many educational opportunities provided for the advancement of each of our clinical expertise; thus render the best optimal health care we offer to our patients and the community we serve.employees complies with the required missiongoals of KP",0,4,4,0.0,0,4,0,0,1.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.663,0.337,0.0,0.5,0.5,0.4185
4342,4982,439,cmp-review-08f11e0f27140898,Kaiser Permanente,It's a bit stressful working for the program office. They keep onboarding more projects but not hiring enough people. So folks have to pick up the slack and the pay sucks.They've been laying people off and have gone through re-orgs too many times.,0,3,3,1.0,0,2,0,0,0.0,0,1,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.086,0.914,0.0,0.0,1.0,0.0,-0.043
4343,4983,441,cmp-review-a8dc7830289d871c,Kaiser Permanente,"Organized HMO, that has Hospitals and Medical offices throughout the Western and Eastern United States. Making it convienient for its members to get medical services.Great Company to work for",1,4,4,1.0,0,4,0,1,1.0,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.909,0.091,0.0,0.5,0.5,0.2955
4344,4984,442,cmp-review-3985e3d4d32a6f19,Kaiser Permanente,Kaiser gave me a place to grow individually and professionally. I completed my education while working full time. Kaiser offers tuition reimbursement.Excellent workplace to develop a career.,0,5,5,1.0,0,5,0,0,1.0,0,1,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.5
4345,4985,443,cmp-review-8254ab80d1a08fb8,Kaiser Permanente,"I have learned charge RN duties, and problem solving, and policy and procedure importance.
Management encourages nursing to further our education and will train you for leadership roles.productive, fast paced workdays",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.074,0.712,0.214,0.0,0.0,1.0,0.57
4346,4986,444,cmp-review-172a4181095d97b2,Kaiser Permanente,"Great place to work.
There is always room for advancement.
Planning on working here until I'm ready to retire.
Great Benefits.
overall the best job I've ever had.great place to work",1,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.598,0.402,0.0,0.0,1.0,0.7010000000000001
4347,4987,446,cmp-review-1e5964381dadfed7,Kaiser Permanente,"I love the years working in the Richmond Kaiser Emergency Room
mostly because of the people. Helping them in they're time of need.
Answering question that the visit's, may have about there billing.
Are assisting those who need services render regarding there Ins. Coverage.

Being a supporting factor, at time when people would come into the ER, alone and frighten, for one reason are another.
I would reassure them, that they weren't alone, and check in on them until a family member, or love-one would arrive. I would show a little morality and the patients appreciated the care and concern.Richmond Kaiser Emergency Room always had you very busy.",1,5,5,1.0,0,5,0,0,1.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.096,0.753,0.151,0.0,0.0,1.0,0.5275
4348,4988,447,cmp-review-58da4ae957e662be,Kaiser Permanente,"Kaiser gives you many opportunities to advance. Your career is in your hands. The benefits are great. It can be difficult to get a high paying job off the bat, but the benefits make up for it mostly. Also, having a good boss helps a lot. You don't have a choice in the matter, so make the best with what you've got.It's a good place to work",0,3,4,1.0,0,3,0,0,0.0,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.021,0.636,0.342,0.0,0.5,0.5,0.41050000000000003
4349,4989,448,cmp-review-5de16a2339b18bf6,Kaiser Permanente,Kaiser Permanente is a good place to work. It can sometimes get over bearing because of the work load with less help. Asking for extra help from management can be difficult sometimes Nd it's because there's not enough people to schedule.There are times when work schedule is overwhelming.,0,3,5,1.0,0,4,0,1,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,2,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.047,0.808,0.145,0.0,0.0,1.0,0.549
4350,4990,449,cmp-review-a49aa04f8ed1f136,Kaiser Permanente,"excellent benefits
good challenges
care about employees
fast paced
good continuing education benefits

your day to day work is dependent on your local boss and the regionexcellent benefits, good challenges",0,4,5,1.0,0,4,0,0,1.0,0,1,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.435,0.565,0.0,0.0,1.0,0.7825
4351,4991,450,cmp-review-306ac77577cbb364,Kaiser Permanente,This company has the greatest md's and staff there was never a day in 20 years that I didn't enjoy going to work there benefits are the best by far exceptional medical and dental for you and your family sick time paid vacations and a pension plan with your 401Great place to work,1,5,5,0.0,0,5,0,1,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.096,0.727,0.178,0.0,0.0,1.0,0.5409999999999999
4352,4992,451,cmp-review-538fc7b40c406945,Kaiser Permanente,The first thing in the morning is to get the report of the patients so I know what is going on. Things can change during the day as patients come with different needs.great place to work with great team work,1,5,5,1.0,0,5,0,1,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.903,0.097,0.0,0.0,1.0,0.5485
4353,4993,452,cmp-review-b9a3cb4e101ebc8b,Kaiser Permanente,I have worked at KPWA for 10 years now. The benefits are good and the pay is ok but the management sucks. It is like being in High school or stuck in the movie Mean Girls. It is very top down and they have no idea what they are doing. Kaiser has only taken over GH for a while so maybe Kaiser is better but GH management ran the company in the ground for a reason. Hopefully they will clear out the leadership.Good Benefits Bad work environment,0,2,3,0.0,0,1,0,0,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,3,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.132,0.637,0.231,0.0,1.0,0.0,0.0495
4354,4994,453,cmp-review-97078e38d42d95f5,Kaiser Permanente,Kaiser Permanente is a secure place to work. It's a stable company with many departments to which one can advance. It's also competitive and fast-paced.A good and secure place to work.,0,3,5,1.0,0,4,0,0,0.0,0,1,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.674,0.326,0.0,0.0,1.0,0.663
4355,4995,454,cmp-review-974e2c36e29b5e34,Kaiser Permanente,"Kaiser is a great place to work for from benefits to the people.
Benefits are great but management is not so great
Its not what you know its WHO you knowGreat Starting Point",0,4,4,1.0,0,3,1,0,0.0,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.653,0.347,0.0,0.5,0.5,0.4235
