,Unnamed: 0,Unnamed: 0.1,user_ids,company_name,all_text,assist,balance_sc,benefit_sc,ca,contract,culture_sc,data,engineer,former_current,front,lead,management_sc,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,ny,other_states,overall_sc,research,security_sc,speacialist,support,test,wa,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,permanent,text_neg_score,text_neu_score,text_pos_score,num_neg_score,num_neu_score,num_pos_score,final_cul_sc
4763,5855,69,cmp-review-5f73562592cb6518,Kaiser Permanente,I loved working there. The healthcare professionals were all very nice. We had a great team. Work was busy but I enjoyed being busy. Would like to work there again.Medical Assistant,1,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.609,0.391,0.0,0.0,1.0,0.6955
4764,5856,70,cmp-review-f6db517828541bc8,Kaiser Permanente,"I love working for kaiser wouldn't want to work anywhere else, the people I work with are excellent, the management is excellent, the pay and benefits are excellentI love working for Kaiser",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.06,0.522,0.418,0.0,0.0,1.0,0.6789999999999999
4765,5857,72,cmp-review-7aaf29360982d196,Kaiser Permanente,"Great work life balance, family corporate environment that places big emphasis on coworkers connecting with one another.The hardest part of the job was learning to step away from my work and socialize more to fit in with kaiser culture of having a workplace family environment The most enjoyable part of my job was being able to be creative and submit training documents for future collections representatives to use..Great Place to work",0,4,4,0.0,0,4,1,0,0.0,0,1,4,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.836,0.164,0.0,0.5,0.5,0.332
4766,5858,73,cmp-review-6dada9606f1cddbc,Kaiser Permanente,"Everything was a team effort. We always had training regularly to keep agents abreast of changes. My days went by fast do to workload which has its pros and cons, but who wants to not work at work. It was never boring always constanct movment and things to be done.Good People",0,4,4,0.0,0,4,0,0,1.0,0,1,3,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.953,0.047,0.0,0.5,0.5,0.2735
4767,5859,74,cmp-review-6a8dc41181d254ad,Kaiser Permanente,Helpful and Thrive environment. Management was great and understanding. Great team members. I would highly recommend Kaiser Permanente cares for their employees.Great Work Environment,1,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.517,0.483,0.0,0.0,1.0,0.7415
4768,5860,75,cmp-review-fcceb9d617fc432e,Kaiser Permanente,We are encouraged to take classes to advance our own skills and are supported on all levels in advancement opportunities within the company. I was offered the cross training for CT which all the techs that I was able to train with were completely helpfulPros of working for Kaiser,1,5,5,0.0,0,5,0,1,0.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.856,0.144,0.0,0.0,1.0,0.572
4769,5861,76,cmp-review-66f6e7c7a2d473a3,Kaiser Permanente,"Working here, you learn how to work as a team. You become very close with your supervisors and co-workers. It feels like you've known each other for years. The atmosphere is laid back but still professional and fun. The hardest part about working there for me was the time it took for training. The most enjoyable part of the job was being surrounded by people who knew how to brighten your day, including the members that we help over the phone.Friendly fun place to be.",0,5,5,0.0,1,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.777,0.223,0.0,0.0,1.0,0.6115
4770,5862,77,cmp-review-993a1f4b3ebc0df9,Kaiser Permanente,"This was the worst place I have ever worked!

Some departments are well run and have good people. The last department I worked in did not. Most of the people in that department behaved like they were still in junior high school. There were cliques and lots of gossiping and backstabbing. People were mistreated because they didn't dress a certain way or were of a different ethnicity. Management was aware of the culture and not only did nothing they participated in the nasty behavior. If you need accommodations for a disability, you won't get them. If you say anything to HR, you will be retaliated against and managed out. This has a very hierarchical culture which can make it very difficult to get work done on time.Avoid this Employer",0,1,4,1.0,0,1,0,0,1.0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.11,0.835,0.054,1.0,0.0,0.0,-0.528
4771,5863,78,cmp-review-1319e9895f0ad892,Kaiser Permanente,Great company to work for in Northern California. Kaiser is a true leader in healthcare and growing rapidly in California and beyond. Resources were always available to complete the job and it's appreciated by all of the well trained and educated staff.A dynamic team and multidisciplinary staff,1,4,5,1.0,0,4,0,0,0.0,0,0,4,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.707,0.293,0.0,0.5,0.5,0.39649999999999996
4772,5864,79,cmp-review-2083494c3eea3818,Kaiser Permanente,"Kaiser Permanente is a HUGE company and my experience, though common, may differ from other people. If you get hired into a good group, then you will experience this as a best place to work. But some departments are really cut-throat and ruthless. Managers are vindictive, petty, and clique-ish. Some use their role as esteem boosters and use their role to make some people's life miserable.Your experience depends on where you work",0,2,2,1.0,0,2,1,0,1.0,0,1,2,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.023,0.845,0.132,0.5,0.5,0.0,-0.1955
4773,5865,80,cmp-review-7a6448e15968d093,Kaiser Permanente,Volunteering at Kaiser has been a great experience. The staff is always friendly and ready to help. I love the job culture always being mindful of the patient. They treat patients as people not as numbers.Perfect to volunteer for.,0,5,5,1.0,1,5,0,0,0.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.615,0.385,0.0,0.0,1.0,0.6925
4774,5866,82,cmp-review-66f2634127a57035,Kaiser Permanente,"Awesome company/hospital to work for, great benefits! depending how departments management is good. very competitive to get into a position--inside bidding on opened positions base upon seniority. GREAT PAY at least for northern California.Great compnay and hospital benefits",0,4,5,1.0,0,5,0,0,0.0,0,0,4,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.039,0.532,0.429,0.0,0.0,1.0,0.6950000000000001
4775,5867,84,cmp-review-83543d47fc366e59,Kaiser Permanente,"a typical day at work was fun because i learned a lot i learned how to use all of their equipment in the office , how to file their paper work , management was great , great workplace culture , it was not a hard part to this job because this is something that i enjoy doing. the most enjoyable part of the job was everything.productive and also fun at the same time",1,5,5,1.0,1,0,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.713,0.287,0.0,0.0,0.0,0.1435
4776,5868,85,cmp-review-56aa59e0431d0f9a,Kaiser Permanente,"THey treat employees and patients like s$%6! Management does not care. Employees are canaving its a very hostile enviroment. There is favortism, nepostism, and a certain group of group of culture has all their family members and friends working there becuase of this, Managers favor their own type of cultural employeesKaiser should ne Medical's Hospital",0,1,1,1.0,0,1,0,0,1.0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.085,0.709,0.206,1.0,0.0,0.0,-0.4395
4777,5869,86,cmp-review-da10fcadbb75cfae,Kaiser Permanente,Very competitive and goal driven. Great people in departments that are willing to help each other. Great employee wellness programs for staff to take to better their health and wellness.Very competitive and goal driven,0,3,4,1.0,0,3,0,0,0.0,0,1,3,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.566,0.434,0.0,1.0,0.0,0.217
4778,5870,87,cmp-review-beb451e74e064eab,Kaiser Permanente,Everyone here has been amazing. I don't currently work here but I am doing my externship there and everyone has been amazing. They are training me in the OB department and have been amazingly helpful and supportive through out this whole process.Great place to be,1,5,5,1.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.723,0.277,0.0,0.0,1.0,0.6385000000000001
4779,5871,88,cmp-review-a9dfe0ca46a94bcc,Kaiser Permanente,Great place to work for and has good benefits. Management can be spotty but if you just strive to make the best of it then it's a great place to be. Good benefits and great work environment that supports each other.Great place to work at,1,4,4,1.0,0,4,0,1,0.0,0,0,3,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.508,0.492,0.0,0.5,0.5,0.496
4780,5872,89,cmp-review-debe5b09da8c44c3,Kaiser Permanente,I was at kasier to work as an intern for medical assistant. I loved what i do and there was always something out there to do. Its an extremely fast pace atmosphere but it can also be relax depending in which department they put you in.I went to Kaiser for intern.,1,5,5,1.0,1,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.88,0.12,0.0,0.0,1.0,0.56
4781,5873,90,cmp-review-71affe7b6e6e8ddb,Kaiser Permanente,Kaiser is a great place to work. Fast paced team environment. I have great managers (Team Leaders) they listen to concerns and try to solve them. I believe that Kaiser is a competitive Employer.Great Place to work,1,5,5,1.0,0,4,0,1,0.0,0,0,4,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.713,0.287,0.0,0.5,0.5,0.39349999999999996
4782,5874,91,cmp-review-f0543cd096895add,Kaiser Permanente,This is a great place to work with great people to work with and great benefits. I really enjoyed my time working there and would recommend this place of employment.Great,1,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.512,0.488,0.0,0.0,0.0,0.244
4783,5875,92,cmp-review-76837d7abc2cf2f2,Kaiser Permanente,Oh I loved this job. I like working for Kaisers. I have been trying to go back but there are no positions for me. I loved working in the record department.I would go back tomorrow if they had me,1,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.065,0.715,0.22,0.0,0.0,1.0,0.5775
4784,5876,95,cmp-review-a58afac074c4aad0,Kaiser Permanente,"Kaiser is a huge company and your work experience at Kaiser really depends on what location you end up at.

I enjoyed my time at Kaiser and I definitely learned a lot during my 13 years there.

The hardest part about Kaiser was the day to day politics and the most enjoyable part was being able to make a difference in peoples lives on a daily basis.My job was stressful but I enjoyed it. Management could be a bit underhanded but my co-workers were like family and I enjoyed helping people.",0,3,3,1.0,0,3,1,0,1.0,0,1,2,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.022,0.746,0.232,0.0,1.0,0.0,0.10500000000000001
4785,5877,96,cmp-review-8dd61328b18d71ff,Kaiser Permanente,"A typical day at work was very busy and usually short staffed. The management was ok. The educator they had was not very helpful. Workplace culture was moral was down, overworked, and tired. The hardest part of my job was understaffing. The most enjoyable part of my job was meeting very nice people from housekeeping to RN's to MD's.Nice coworkers, very strict policys",0,3,3,1.0,0,3,0,0,0.0,0,0,4,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.077,0.804,0.12,0.0,1.0,0.0,0.0215
4786,5878,97,cmp-review-89aebd629078f2b8,Kaiser Permanente,"Work/ life balance needs improvent high expectations on salaried managementioned positions

Relaxed environment and good team building and compensation is excelent but very competitive at manager levellong work hours. Good compensation management mixed good with some not so much",0,3,5,0.0,0,3,1,0,1.0,0,0,3,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.705,0.295,0.0,1.0,0.0,0.1475
4787,5879,98,cmp-review-c1ae5496d424166c,Kaiser Permanente,"Avoid management. Very corrupt environment where half of the staff is there because they had some connection to someone and not based on being an outstanding candidate. Few do the work for most of the others. Great benefits and great pay, but unbelievably frustrating dealing with the politics.Great pay, but very stressful",0,1,4,1.0,0,1,0,0,0.0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.206,0.652,0.142,1.0,0.0,0.0,-0.532
4788,5880,101,cmp-review-e7c4f6602e9748db,Kaiser Permanente,"I love working at kaiser, the people I work with are a phenomenal bunch. We have work/ family culture at our facility. It’s an each one teach one type of environment. Management is there for the staff in a teaching and compassionate manner. I don’t want to leave kaiser but I need to secure a job for when I moveI work with an amazing team from management to maintenance.",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.016,0.783,0.201,0.0,0.0,1.0,0.5925
4789,5881,102,cmp-review-96c937a8a477b1d9,Kaiser Permanente,"Felt as though management's focus on numbers created a negative culture, though it seems this differs team by team as some managers protect their team better.Workplace culture not ideal",0,1,4,1.0,0,2,0,0,1.0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.185,0.684,0.131,0.5,0.5,0.0,-0.277
4790,5882,103,cmp-review-b1a5274a8c7af5b1,Kaiser Permanente,"very good work / life balance, great benefits, great pay and nice culture at work, people seems won't ever leave working for the company. some locations have Gyn and yoga rooms for exercise.It is a very safe place to work",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.027,0.571,0.402,0.0,0.0,1.0,0.6875000000000001
4791,5883,105,cmp-review-a9c1e2b981fd74ce,Kaiser Permanente,"The office was very corporate, not a very creative environment to work in. Very boring sometimes. There was no workplace culture. The best part of the week was lunch.very small department",0,3,4,1.0,0,2,0,0,1.0,0,0,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.197,0.691,0.112,0.5,0.5,0.0,-0.29250000000000004
4792,5884,106,cmp-review-256afb101aabd1a2,Kaiser Permanente,i learned alot at this company. really diverse and pay is great. management is ok. Job work place was always improving. new eco desk stations all around the hospitals.N/a,1,5,4,1.0,0,4,0,0,1.0,0,0,2,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.048,0.69,0.262,0.0,0.5,0.5,0.357
4793,5885,107,cmp-review-ddc71a5e7d4a2b27,Kaiser Permanente,"Kaiser is a leader in Healthcare.They are not looking for role models, they are the role model. Every Kaiser employee is hand picked, very well trained, very supportive of their coworkers, and customers.Kaiser Permanente",0,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.788,0.212,0.0,0.0,1.0,0.606
4794,5886,109,cmp-review-ebcb50c2adc8a220,Kaiser Permanente,"Excellent place to work, great team to work, for they value the employees, flexible hours, great management team always looking for ways to improve the team and work experience.Excellent",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.546,0.454,0.0,0.0,1.0,0.727
4795,5887,112,cmp-review-da775dd54fee6d66,Kaiser Permanente,"Great place to work, great co-workers. I love my job love taking care of my patient .
Every one there are so helpful. Great team work. Peace of mind.Kaiser is a place where you will and feel that home. Great place to work",1,5,5,1.0,0,5,0,1,0.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.469,0.531,0.0,0.0,1.0,0.7655000000000001
4796,5888,113,cmp-review-92652e3ba470926f,Kaiser Permanente,I work in various areas of the hospital performing and completing various Radiological exams. Kaiser is very busy with several area's where patients are in need of Radiology. The culture of the hospital is to meet patients medical needs with as few appointments to provide the best care possibleGreat inviorment in the Radiology department,1,4,5,1.0,0,4,0,1,0.0,0,1,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.873,0.127,0.0,0.5,0.5,0.3135
4797,5889,114,cmp-review-0a6d1ca8be85bd39,Kaiser Permanente,"The workplace culture in member services was a little stressful, but the employees from what I can remember remained positive and had a positive outlook in their positions.Kaiser",0,3,3,0.0,0,3,0,0,1.0,0,1,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.059,0.651,0.29,0.0,1.0,0.0,0.11549999999999999
4798,5890,115,cmp-review-fa8e2a75802c3b9f,Kaiser Permanente,"Great place to work! Great people, excellent benefits. If you want to help people, then work for Kaiser. It is very hard to gain employment, so it helps if you know someone.Kaiser Westside",0,5,5,0.0,1,5,0,0,0.0,0,0,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.033,0.47,0.496,0.0,0.0,1.0,0.7315
4799,5891,116,cmp-review-24f52fbc26cfe004,Kaiser Permanente,"great management, very flexible for a student who is working some coworkers were not the best to work with which comes with any job but overall enjoy everything elseN/a",0,5,5,1.0,1,5,0,0,0.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.063,0.693,0.244,0.0,0.0,1.0,0.5905
4800,5892,118,cmp-review-d82ad48cb1c8388b,Kaiser Permanente,I would prefer not to discuss the work culture within the department I worked in. I have worked with in other departments such as inpatient which was a wonderful experience. I enjoyed work closely with my patients. My inpatient experience was very self rewarding.prefer not to discuss,0,3,5,1.0,0,1,0,0,1.0,0,0,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.851,0.149,1.0,0.0,0.0,-0.4255
4801,5893,119,cmp-review-d11964b12fe0fd42,Kaiser Permanente,Great place to work but could use some improvements when balancing home life and work. I really like the pay and the benefits that we are given. It is a great place for insurance.good,0,2,5,0.0,0,3,0,0,0.0,0,1,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.043,0.562,0.394,0.0,1.0,0.0,0.17550000000000002
4802,5894,121,cmp-review-26055fd4e052625c,Kaiser Permanente,Kaiser Redwood City provided opportunities to learn a new computer program as well as highly varied assessment skills due to highly varied surgeries while working at a steady pace. Management was interested in employee input in order to improve patient care. The hardest part of the job was learning a new computer program as well as the commute. The most enjoyable part of the job was the workplace culture Kaiser celebrates work place diversity and employees as a group were accepting and helpful. The nicest group of people I have ever worked with!Productive work place with supportive team members,0,3,4,1.0,0,5,0,0,1.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.709,0.291,0.0,0.0,1.0,0.6455
4803,5895,125,cmp-review-c34897f977585a54,Kaiser Permanente,"Huge spacious office, fully equipped with a variety of teas, coffees and sugar to keep you up. A typical day would be entering my cubicle and working projects all morning until my lunch, and then back to work. The culture on my team was not the best, no one spoke to each other, and the most you would get from your colleagues is a hi and bye. Management lacked communicating with their employees. Never showed any appreciation to them. Hardest part of the job was knowing you have a lot of work on your plate, but no appreciation or value once you complete it all. Most enjoyable part of the job was interacting and networking with other departments and teams.Great work environment",0,3,2,1.0,0,1,1,0,0.0,0,0,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.017,0.827,0.156,1.0,0.0,0.0,-0.43049999999999994
4804,5896,126,cmp-review-199df326c8d37503,Kaiser Permanente,"Kaiser Permanent is a great place to work. Great support, managers, staff. It is a culture for promoting the health of its members and staff. Engaged staffGreat place",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.566,0.434,0.0,0.0,1.0,0.717
4805,5897,127,cmp-review-8c35fa26ded48099,Kaiser Permanente,Great place to learn in a nationally based organization about heathcare and the challenges ahead. Learning organization culture is highly recommeded for those that are interested in being on the cutting edge of heathcare.Great learning opportunity,0,0,0,0.0,0,0,0,0,1.0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.035,0.708,0.257,0.0,0.0,0.0,0.111
4806,5898,128,cmp-review-373b2790701ed2e1,Kaiser Permanente,Kaiser provides a great up beat work culture. The environment is every helpful and all employees are proud to be a part of an organization that truly works hard to commit to their vision of offering affordable health care.Work Life Balance,0,4,5,1.0,0,5,0,0,0.0,0,0,4,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.028,0.634,0.339,0.0,0.0,1.0,0.6555
4807,5899,129,cmp-review-1293169b084ba49d,Kaiser Permanente,"No Room for Advancement

Workplace culture is poor.

Drinking from a fire hose.

You are replaceable.

The most enjoyable part of my job was my peers.No Room for Advancement",1,2,3,0.0,0,1,0,0,0.0,0,1,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.221,0.688,0.092,1.0,0.0,0.0,-0.5645
4808,5900,131,cmp-review-1467dba0809bc855,Kaiser Permanente,"Its a great place to work in. Employees are friendly and helpful. Equipment are fairly new and overall I would recommend it to everyone.
You wont see lots of trauma there.great facility",0,0,0,0.0,1,0,0,0,1.0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.069,0.619,0.312,0.0,0.0,0.0,0.1215
4809,5901,132,cmp-review-08b12bf1d588d062,Kaiser Permanente,"The Job was difficult at times, but extremely rewarding in that you actually helped MDs and made a difference for them and their departments.

The position provided and in-depth overview of how hospitals work with an insiders vantage point.

How often can you go into a department and analyze their operations and provide inputs & solutions that are implemented close to real-time that pleases or at least appeases both parties?... a rarity indeed

Much insights and expertise into operational efficiencies of the departments were lost because some of the managers were too narrow sighted to move forward and/or too involved with politics and people were let go.

It would have been a great first job for me had the technology existed back in the day. I would be working today as an MD in the medical profession instead. In fact, some of my younger colleagues ended up going to Medical School / Nursing School because of working at Kaiser.Job was rewarding",0,2,2,1.0,0,3,0,0,1.0,0,0,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.027,0.82,0.153,0.0,1.0,0.0,0.063
4810,5902,133,cmp-review-410ccf05d23e809d,Kaiser Permanente,"Kaiser in California is a Wonderful place to work. You will find many employees with longevity, knowledge and helpful attitudes. I learned a great deal during my years at KSRO!Kaiser California",1,5,5,1.0,0,5,0,0,1.0,0,0,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.697,0.303,0.0,0.0,1.0,0.6515
4811,5903,134,cmp-review-858fade2ca4ef71b,Kaiser Permanente,a very enjoyable place to work for. typical day is busy however management is very supportive and makes the job very great to work for. hoping for better benefitsGood,0,5,5,1.0,0,5,0,0,1.0,0,1,5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.593,0.407,0.0,0.0,1.0,0.7035
4812,5904,135,cmp-review-4a8e45b74507d08c,Kaiser Permanente,"I enjoyed the people I worked with. However, people are given leadership positions based off of who you know and not what you know. This practice brings about stress and creates a very uncomfortable environment because your leadership team is ill equipped to lead, train, coach or mentor.Pros and Cons",0,3,5,0.0,0,3,0,0,1.0,0,0,2,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,3,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.152,0.751,0.097,0.0,1.0,0.0,-0.027499999999999997
